SOURCE_FAMILY,AUTHORITY_ROLE,CATEGORY,FILE_NAME,FULL_PATH,EXTENSION,ROW_COUNT,COLUMN_COUNT,COLUMNS,ID_COLUMNS,TIME_COLUMNS,CONTROL_COLUMNS,FEATURE_COLUMNS,POPULATION_ID_COLUMNS,V15_CANDIDATE_SCORE,ERROR
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,24_EDGE_CAUSAL_MAP.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\24_EDGE_CAUSAL_MAP.csv,.csv,,10,PARTITION|FAMILY|EDGE|CONDITION|N|EXCESS_DISTANCE|P|SWITCH_LINKED|HOLM_P|PASS,,,,EDGE,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,24A_EDGE_REPLICATION.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\24A_EDGE_REPLICATION.csv,.csv,,8,FAMILY|EDGE|SWITCH_LINKED|REPLICATED_CONFIRMATION_AND_HOLDOUT|CONF_EXCESS|CONF_HOLM_P|HOLD_EXCESS|HOLD_HOLM_P,,,,EDGE,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,25_OPERATOR_FIDELITY.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\25_OPERATOR_FIDELITY.csv,.csv,,6,PARTITION|CONDITION|METRIC|N|MEAN|SD,,,,METRIC,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,25A_OPERATOR_MANIPULATION_CHECKS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\25A_OPERATOR_MANIPULATION_CHECKS.csv,.csv,,10,PARTITION|METRIC|CONDITION|N|MEAN|CHANCE|ABOVE_CHANCE|P|HOLM_P|PASS_005,,,,METRIC,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,28_MODEL_NATIVE_SUMMARY.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\28_MODEL_NATIVE_SUMMARY.csv,.csv,,8,SCOPE|PARTITION|CONTROL|N|AUTH_ADVANTAGE|P|HOLM_P|PASS,,,CONTROL,,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,09_PRIMARY_CONTRASTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\09_PRIMARY_CONTRASTS.csv,.csv,,8,PARTITION|TEST|N|EXCESS_DISTANCE|P|HOLM_P|PASS_005|PASS_001,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,11_GRAPH_CLASSIFIERS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\11_GRAPH_CLASSIFIERS.csv,.csv,,5,CLASSIFIER|PARTITION|N|ROC_AUC|ACCURACY,,,CLASSIFIER,,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,12_SURFACE_INVARIANCE_TESTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\12_SURFACE_INVARIANCE_TESTS.csv,.csv,,7,PARTITION|CONTROL|N|STRUCTURAL_MINUS_SURFACE|P|HOLM_P|PASS_001,,,CONTROL,,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,16_FINAL_SUMMARY.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\16_FINAL_SUMMARY.json,.json,,15,experiment|completed_utc|model|classification|primary_strong_gate|hard_control_auc|pure9_delete|pure8_reverse|specificity_all_three|surface_invariance_all_three|replicated_pure_edges|switch_linked_delete_indexes|switch_linked_reverse_indexes|model_native_proxy|interpretation_boundary,,,classification|hard_control_auc,replicated_pure_edges,,8,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,24_EDGE_CAUSAL_MAP.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\24_EDGE_CAUSAL_MAP.csv,.csv,,10,PARTITION|FAMILY|EDGE|CONDITION|N|EXCESS_DISTANCE|P|SWITCH_LINKED|HOLM_P|PASS,,,,EDGE,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,24A_EDGE_REPLICATION.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\24A_EDGE_REPLICATION.csv,.csv,,8,FAMILY|EDGE|SWITCH_LINKED|REPLICATED_CONFIRMATION_AND_HOLDOUT|CONF_EXCESS|CONF_HOLM_P|HOLD_EXCESS|HOLD_HOLM_P,,,,EDGE,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,25_OPERATOR_FIDELITY.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\25_OPERATOR_FIDELITY.csv,.csv,,6,PARTITION|CONDITION|METRIC|N|MEAN|SD,,,,METRIC,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,25A_OPERATOR_MANIPULATION_CHECKS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\25A_OPERATOR_MANIPULATION_CHECKS.csv,.csv,,10,PARTITION|METRIC|CONDITION|N|MEAN|CHANCE|ABOVE_CHANCE|P|HOLM_P|PASS_005,,,,METRIC,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,28_MODEL_NATIVE_SUMMARY.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\28_MODEL_NATIVE_SUMMARY.csv,.csv,,8,SCOPE|PARTITION|CONTROL|N|AUTH_ADVANTAGE|P|HOLM_P|PASS,,,CONTROL,,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,F2_B_FROZEN_SPEC.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\F2_B_FROZEN_SPEC.json,.json,,14,experiment|seed|fresh_shards|forbidden_prior_shards|eligibility|primary_population|main_frozen_models|geometric_rarity|joint_scores|lineage_tolerance_levels|window_hardening|fresh_external_training|probability_tail_primary|note,,lineage_tolerance_levels,lineage_tolerance_levels,geometric_rarity|joint_scores,,11,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,PARITY_EXPECTED_V2.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_EXPECTED_V2.csv,.csv,,79,conversation_id|set_label|partition|y|model_slug|raw_chars|raw_turns|REDACTED_SPANS|N_TURNS|TOTAL_CHARS|TYPE_TOKEN_RATIO|UPPERCASE_RATIO|DIGIT_RATIO|COMPRESSION_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|WORDS_PER_1K_CHAR|TURNS_PER_1K_CHAR|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|DUPLICATE_TURN_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_ENTROPY|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION_PER_1K_CHAR|SEM_ORDER_PER_1K_CHAR|SEM_CONDITIONAL_PER_1K_CHAR|SEM_PRESERVE_PER_1K_CHAR|SEM_SWITCH_PER_1K_CHAR|SEM_TERMINAL_PER_1K_CHAR|SEM_META_PER_1K_CHAR|SEM_CONTROL_PER_1K_CHAR|SEM_CAUSAL_PER_1K_CHAR|SEM_RELATION_PER_1K_CHAR|SEM_REFERENCE_PER_1K_CHAR|RECURSION_FIRST_POS|RECURSION_SPAN|ORDER_FIRST_POS|ORDER_SPAN|CONDITIONAL_FIRST_POS|CONDITIONAL_SPAN|PRESERVE_FIRST_POS|PRESERVE_SPAN|SWITCH_FIRST_POS|SWITCH_SPAN|TERMINAL_FIRST_POS|TERMINAL_SPAN|META_FIRST_POS|META_SPAN|CONTROL_FIRST_POS|CONTROL_SPAN|CAUSAL_FIRST_POS|CAUSAL_SPAN|RELATION_FIRST_POS|RELATION_SPAN|REFERENCE_FIRST_POS|REFERENCE_SPAN|USER_TURN_MEAN|ASSISTANT_TURN_MEAN|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|USER_ASSISTANT_OPERATOR_COSINE,conversation_id,USER_ASSISTANT_OPERATOR_COSINE,set_label|SEM_CONTROL_PER_1K_CHAR|CONTROL_FIRST_POS|CONTROL_SPAN,PARAGRAPHS_PER_TURN|SEM_RELATION_PER_1K_CHAR|RELATION_FIRST_POS|RELATION_SPAN|USER_ASSISTANT_OPERATOR_COSINE,conversation_id,13,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,PARITY_FIXTURES.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_FIXTURES.jsonl,.jsonl,,3,set_label|conversation_id|messages,conversation_id,,set_label,,conversation_id,6,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,WINDOW_PARITY_FIXTURE.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW_PARITY_FIXTURE.json,.json,,2,conversation_id|messages,conversation_id,,,,conversation_id,2,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,WINDOW12_PARITY_EXPECTED.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW12_PARITY_EXPECTED.csv,.csv,,54,conversation_id|y|partition|UPPERCASE_RATIO|DIGIT_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION|RECURSION_FIRST|SEM_ORDER|ORDER_FIRST|SEM_CONDITIONAL|CONDITIONAL_FIRST|SEM_PRESERVE|PRESERVE_FIRST|SEM_SWITCH|SWITCH_FIRST|SEM_TERMINAL|TERMINAL_FIRST|SEM_META|META_FIRST|SEM_CONTROL|CONTROL_FIRST|SEM_CAUSAL|CAUSAL_FIRST|SEM_RELATION|RELATION_FIRST|SEM_REFERENCE|REFERENCE_FIRST|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|WINDOW_CHAR_MEDIAN|WINDOW_COUNT,conversation_id,,SEM_CONTROL|CONTROL_FIRST,PARAGRAPHS_PER_TURN|SEM_RELATION|RELATION_FIRST,conversation_id,10,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,WINDOW8_PARITY_EXPECTED.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW8_PARITY_EXPECTED.csv,.csv,,54,conversation_id|y|partition|UPPERCASE_RATIO|DIGIT_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION|RECURSION_FIRST|SEM_ORDER|ORDER_FIRST|SEM_CONDITIONAL|CONDITIONAL_FIRST|SEM_PRESERVE|PRESERVE_FIRST|SEM_SWITCH|SWITCH_FIRST|SEM_TERMINAL|TERMINAL_FIRST|SEM_META|META_FIRST|SEM_CONTROL|CONTROL_FIRST|SEM_CAUSAL|CAUSAL_FIRST|SEM_RELATION|RELATION_FIRST|SEM_REFERENCE|REFERENCE_FIRST|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|WINDOW_CHAR_MEDIAN|WINDOW_COUNT,conversation_id,,SEM_CONTROL|CONTROL_FIRST,PARAGRAPHS_PER_TURN|SEM_RELATION|RELATION_FIRST,conversation_id,10,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,BR1_LATER_HOLD_POS_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\BR1_LATER_HOLD_POS_FEATURES.csv,.csv,,79,conversation_id|set_label|partition|y|model_slug|raw_chars|raw_turns|REDACTED_SPANS|N_TURNS|TOTAL_CHARS|TYPE_TOKEN_RATIO|UPPERCASE_RATIO|DIGIT_RATIO|COMPRESSION_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|WORDS_PER_1K_CHAR|TURNS_PER_1K_CHAR|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|DUPLICATE_TURN_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_ENTROPY|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION_PER_1K_CHAR|SEM_ORDER_PER_1K_CHAR|SEM_CONDITIONAL_PER_1K_CHAR|SEM_PRESERVE_PER_1K_CHAR|SEM_SWITCH_PER_1K_CHAR|SEM_TERMINAL_PER_1K_CHAR|SEM_META_PER_1K_CHAR|SEM_CONTROL_PER_1K_CHAR|SEM_CAUSAL_PER_1K_CHAR|SEM_RELATION_PER_1K_CHAR|SEM_REFERENCE_PER_1K_CHAR|RECURSION_FIRST_POS|RECURSION_SPAN|ORDER_FIRST_POS|ORDER_SPAN|CONDITIONAL_FIRST_POS|CONDITIONAL_SPAN|PRESERVE_FIRST_POS|PRESERVE_SPAN|SWITCH_FIRST_POS|SWITCH_SPAN|TERMINAL_FIRST_POS|TERMINAL_SPAN|META_FIRST_POS|META_SPAN|CONTROL_FIRST_POS|CONTROL_SPAN|CAUSAL_FIRST_POS|CAUSAL_SPAN|RELATION_FIRST_POS|RELATION_SPAN|REFERENCE_FIRST_POS|REFERENCE_SPAN|USER_TURN_MEAN|ASSISTANT_TURN_MEAN|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|USER_ASSISTANT_OPERATOR_COSINE,conversation_id,USER_ASSISTANT_OPERATOR_COSINE,set_label|SEM_CONTROL_PER_1K_CHAR|CONTROL_FIRST_POS|CONTROL_SPAN,PARAGRAPHS_PER_TURN|SEM_RELATION_PER_1K_CHAR|RELATION_FIRST_POS|RELATION_SPAN|USER_ASSISTANT_OPERATOR_COSINE,conversation_id,13,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,EARLY_NEG_V2_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\EARLY_NEG_V2_FEATURES.csv,.csv,,79,conversation_id|set_label|partition|y|model_slug|raw_chars|raw_turns|REDACTED_SPANS|N_TURNS|TOTAL_CHARS|TYPE_TOKEN_RATIO|UPPERCASE_RATIO|DIGIT_RATIO|COMPRESSION_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|WORDS_PER_1K_CHAR|TURNS_PER_1K_CHAR|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|DUPLICATE_TURN_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_ENTROPY|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION_PER_1K_CHAR|SEM_ORDER_PER_1K_CHAR|SEM_CONDITIONAL_PER_1K_CHAR|SEM_PRESERVE_PER_1K_CHAR|SEM_SWITCH_PER_1K_CHAR|SEM_TERMINAL_PER_1K_CHAR|SEM_META_PER_1K_CHAR|SEM_CONTROL_PER_1K_CHAR|SEM_CAUSAL_PER_1K_CHAR|SEM_RELATION_PER_1K_CHAR|SEM_REFERENCE_PER_1K_CHAR|RECURSION_FIRST_POS|RECURSION_SPAN|ORDER_FIRST_POS|ORDER_SPAN|CONDITIONAL_FIRST_POS|CONDITIONAL_SPAN|PRESERVE_FIRST_POS|PRESERVE_SPAN|SWITCH_FIRST_POS|SWITCH_SPAN|TERMINAL_FIRST_POS|TERMINAL_SPAN|META_FIRST_POS|META_SPAN|CONTROL_FIRST_POS|CONTROL_SPAN|CAUSAL_FIRST_POS|CAUSAL_SPAN|RELATION_FIRST_POS|RELATION_SPAN|REFERENCE_FIRST_POS|REFERENCE_SPAN|USER_TURN_MEAN|ASSISTANT_TURN_MEAN|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|USER_ASSISTANT_OPERATOR_COSINE,conversation_id,USER_ASSISTANT_OPERATOR_COSINE,set_label|SEM_CONTROL_PER_1K_CHAR|CONTROL_FIRST_POS|CONTROL_SPAN,PARAGRAPHS_PER_TURN|SEM_RELATION_PER_1K_CHAR|RELATION_FIRST_POS|RELATION_SPAN|USER_ASSISTANT_OPERATOR_COSINE,conversation_id,13,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,EARLY_POS_V2_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\EARLY_POS_V2_FEATURES.csv,.csv,,79,conversation_id|set_label|partition|y|model_slug|raw_chars|raw_turns|REDACTED_SPANS|N_TURNS|TOTAL_CHARS|TYPE_TOKEN_RATIO|UPPERCASE_RATIO|DIGIT_RATIO|COMPRESSION_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|WORDS_PER_1K_CHAR|TURNS_PER_1K_CHAR|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|DUPLICATE_TURN_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_ENTROPY|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION_PER_1K_CHAR|SEM_ORDER_PER_1K_CHAR|SEM_CONDITIONAL_PER_1K_CHAR|SEM_PRESERVE_PER_1K_CHAR|SEM_SWITCH_PER_1K_CHAR|SEM_TERMINAL_PER_1K_CHAR|SEM_META_PER_1K_CHAR|SEM_CONTROL_PER_1K_CHAR|SEM_CAUSAL_PER_1K_CHAR|SEM_RELATION_PER_1K_CHAR|SEM_REFERENCE_PER_1K_CHAR|RECURSION_FIRST_POS|RECURSION_SPAN|ORDER_FIRST_POS|ORDER_SPAN|CONDITIONAL_FIRST_POS|CONDITIONAL_SPAN|PRESERVE_FIRST_POS|PRESERVE_SPAN|SWITCH_FIRST_POS|SWITCH_SPAN|TERMINAL_FIRST_POS|TERMINAL_SPAN|META_FIRST_POS|META_SPAN|CONTROL_FIRST_POS|CONTROL_SPAN|CAUSAL_FIRST_POS|CAUSAL_SPAN|RELATION_FIRST_POS|RELATION_SPAN|REFERENCE_FIRST_POS|REFERENCE_SPAN|USER_TURN_MEAN|ASSISTANT_TURN_MEAN|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|USER_ASSISTANT_OPERATOR_COSINE,conversation_id,USER_ASSISTANT_OPERATOR_COSINE,set_label|SEM_CONTROL_PER_1K_CHAR|CONTROL_FIRST_POS|CONTROL_SPAN,PARAGRAPHS_PER_TURN|SEM_RELATION_PER_1K_CHAR|RELATION_FIRST_POS|RELATION_SPAN|USER_ASSISTANT_OPERATOR_COSINE,conversation_id,13,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,F2_BR2_FROZEN_SPEC.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\F2_BR2_FROZEN_SPEC.json,.json,,19,experiment|seed|scientific_role|external_data_prohibition|chronology_utc|eligibility|blinding|operator_repair|operator_categories|model|threshold|primary_models|legacy_preservation|parity_gate|expected_usable_counts|window_tests|genealogy_null_reps|bootstrap_reps|note,,chronology_utc|operator_repair|operator_categories,,operator_repair|operator_categories,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,FROZEN_FEATURE_SETS.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\FROZEN_FEATURE_SETS.json,.json,,4,SURFACE_FREE|OPERATOR_RELATIONAL|JOINT_MULTILAYER|R1_COMPATIBLE,,OPERATOR_RELATIONAL,,OPERATOR_RELATIONAL|R1_COMPATIBLE,,7,
