archive,source_family,artifact_classes,member
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818.zip,V12|WF1-A,,04_PERSISTENT_RESIDUE_FAILURE_AUDIT.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818.zip,V12|WF1-A,,05_COLLECTION_CLOSE_RECORD.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818.zip,V12|WF1-A,FREEZE_OR_MANIFEST,06_FINAL_SOURCE_TREE_SHA256.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818.zip,V12|WF1-A,FREEZE_OR_MANIFEST,07_COLLECTION_FREEZE_SHA256.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020.zip,V12|WF1-A,,01_PERSISTENT_RESIDUE.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020.zip,V12|WF1-A,,02_MISSINGNESS_BY_CONDITION.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,03_MISSINGNESS_BY_SEED.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020.zip,V12|WF1-A,,04_MISSINGNESS_BY_REP.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,05_SEED_CONDITION_REPLICATE_CLUSTERS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020.zip,V12|WF1-A,,06_S1_MISSINGNESS_SUMMARY.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020.zip,V12|WF1-A,,07_S1_HUMAN_READABLE_REPORT.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020.zip,V12|WF1-A,FREEZE_OR_MANIFEST,08_S1_SHA256_MANIFEST.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020.zip,V12|WF1-A,,RUN_WF1_A_S1_MISSINGNESS_AUDIT.py
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,01_SCENARIO_SEED_COUNTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,02_MISSINGNESS_PRIMARY_IMPACT_MAP.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,03_S2_OUTCOME_COMPARISON.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,PREVIOUS_ADJUDICATION,04_S2_ROBUSTNESS_ADJUDICATION.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,05_S2_HUMAN_READABLE_REPORT.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,FREEZE_OR_MANIFEST,06_S2_SHA256_MANIFEST.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,RUN_WF1_A_S2_OUTCOME_SENSITIVITY.py
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/00_SENSITIVITY_SCENARIO_METADATA.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,FEATURE_CONTRACT,S2A_GROUP_COMPLETE/06_RESPONSE_GRAPH_FEATURES.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTEXT_OR_ID_MAP,S2A_GROUP_COMPLETE/07_SEED_LEVEL_GRAPH_VECTOR.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/08_CONDITION_RESULTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/09_PRIMARY_CONTRASTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/10_SPLIT_REPLICATION.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,FROZEN_DETECTOR,S2A_GROUP_COMPLETE/11_GRAPH_CLASSIFIERS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,SURFACE_INVARIANCE_PRIOR,S2A_GROUP_COMPLETE/12_SURFACE_INVARIANCE_TESTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,PREVIOUS_ADJUDICATION,S2A_GROUP_COMPLETE/16_FINAL_SUMMARY.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/21_DEVELOPMENT_DISTANCE_SCALES.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/21A_DEVELOPMENT_PRECISION_MATRIX.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/21B_DISTANCE_MODEL.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/22_DISTANCE_FROM_AUTHENTIC.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/24_EDGE_CAUSAL_MAP.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/24A_EDGE_REPLICATION.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,FEATURE_CONTRACT,S2A_GROUP_COMPLETE/25_OPERATOR_FIDELITY.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,,S2A_GROUP_COMPLETE/25A_OPERATOR_MANIPULATION_CHECKS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,PROVIDER_OR_MODEL_PRIOR,S2A_GROUP_COMPLETE/27_MODEL_NATIVE_PROXY.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,PROVIDER_OR_MODEL_PRIOR,S2A_GROUP_COMPLETE/28_MODEL_NATIVE_SUMMARY.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/00_SENSITIVITY_SCENARIO_METADATA.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,FEATURE_CONTRACT|CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/06_RESPONSE_GRAPH_FEATURES.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/07_SEED_LEVEL_GRAPH_VECTOR.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/08_CONDITION_RESULTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/09_PRIMARY_CONTRASTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/10_SPLIT_REPLICATION.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,FROZEN_DETECTOR|CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/11_GRAPH_CLASSIFIERS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP|SURFACE_INVARIANCE_PRIOR,S2B_SEED_COMPLETE/12_SURFACE_INVARIANCE_TESTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION,S2B_SEED_COMPLETE/16_FINAL_SUMMARY.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/21_DEVELOPMENT_DISTANCE_SCALES.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/21A_DEVELOPMENT_PRECISION_MATRIX.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/21B_DISTANCE_MODEL.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/22_DISTANCE_FROM_AUTHENTIC.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/24_EDGE_CAUSAL_MAP.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/24A_EDGE_REPLICATION.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,FEATURE_CONTRACT|CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/25_OPERATOR_FIDELITY.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,S2B_SEED_COMPLETE/25A_OPERATOR_MANIPULATION_CHECKS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP|PROVIDER_OR_MODEL_PRIOR,S2B_SEED_COMPLETE/27_MODEL_NATIVE_PROXY.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip,V12|WF1-A,CONTEXT_OR_ID_MAP|PROVIDER_OR_MODEL_PRIOR,S2B_SEED_COMPLETE/28_MODEL_NATIVE_SUMMARY.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,FROZEN_DETECTOR,classifiers.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,FROZEN_DETECTOR,classifiers_drop.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,,ddf.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,,edges.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,,edges_ci.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,,missing.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,,native_summary.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,,operator_checks.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,,primary.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,,primary_ci.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,,replication.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,,sdf.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,V12|WF1-A,SURFACE_INVARIANCE_PRIOR,surface.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,FROZEN_SCORER_OR_RUNNER,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/00_FROZEN_RUNNER.py
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/00_RUNNER_SHA256.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/00A_VALID_TEXT_COMPLETENESS.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/00B_SMOKE_TEST.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/00C_NATIVE_SMOKE_TEST.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/00D_PREFLIGHT_SUMMARY.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/00E_ANALYSIS_SELFTEST.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/01_RAW_RESPONSES.jsonl
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/02_ERRORS.jsonl
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/03_FROZEN_SPECIFICATION.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,FREEZE_OR_MANIFEST,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/04_FROZEN_SPECIFICATION_SHA256.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/05_FROZEN_PROMPTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,CONTROL_SUBSET,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/14_CONTROL_MATCH_AUDIT.csv
